RunningID,Ra,Dec,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID
461831.0,12351.6,8338.93,4365.28,221.412,6693.58,316.917,8748.16,454.142,4.72392,-0.522402,-1.0,17.4762,0.0550701,17.5014,0.0514059,17.5582,0.0563638,300105
461819.0,11582.1,8337.15,8651.34,230.642,13362.2,327.606,18538.1,464.717,4.72264,-0.521783,-2.0,16.7336,0.0289454,16.7508,0.0266195,16.7428,0.0272176,300106
461885.0,6286.02,8340.5,1971.28,219.379,2958.67,313.837,3767.46,448.79,4.71385,-0.517479,-1.0,18.3394,0.120829,18.3878,0.115169,18.4728,0.129336,300107
461987.0,2053.27,8341.38,2012.4,228.657,3233.78,323.792,4385.89,458.345,4.70685,-0.514019,-1.0,18.317,0.123366,18.2913,0.108713,18.3078,0.113465,300108
461839.0,8899.14,8337.49,9537.68,223.148,16180.0,320.135,24622.0,458.328,4.71818,-0.519609,1.0,16.6277,0.0254024,16.5431,0.0214823,16.4346,0.0202106,300109
461838.0,8907.67,8334.47,7933.35,222.465,12716.1,319.068,17479.7,456.74,4.71819,-0.51962,-1.0,16.8276,0.0304461,16.8046,0.027243,16.8066,0.0283702,300110
461914.0,11694.1,8339.47,2329.51,227.857,3704.14,324.593,5244.62,461.776,4.72283,-0.52187,1.0,18.1581,0.1062,18.1438,0.095143,18.1137,0.0955967,300111
461872.0,10746.6,8339.64,2572.45,223.16,4013.01,320.164,5345.91,458.58,4.72125,-0.521103,-1.0,18.0504,0.0941878,18.0569,0.0866219,18.0929,0.0931364,300112
461818.0,11742.8,8338.08,7280.95,227.668,10986.7,324.083,14909.3,461.191,4.72291,-0.521911,-2.0,16.9208,0.03395,16.9634,0.0320269,16.9793,0.0335853,300113
461829.0,6639.16,8338.89,4258.38,220.424,6495.08,315.005,8964.27,450.041,4.71443,-0.517769,-1.0,17.5032,0.0562005,17.5341,0.0526573,17.5317,0.0545083,300114
461898.0,6311.38,8340.34,2143.71,219.472,3357.4,314.01,4367.53,449.017,4.71389,-0.5175,-1.0,18.2484,0.111157,18.2505,0.101547,18.3124,0.111623,300115
461899.0,5256.33,8339.62,2117.19,221.375,3314.83,315.99,4315.69,450.162,4.71214,-0.516641,-1.0,18.2619,0.113526,18.2644,0.1035,18.3253,0.113252,300116
461832.0,3186.88,8335.29,37084.5,236.231,57058.9,332.202,78078.3,466.904,4.70871,-0.514956,-1.0,15.1533,0.00691623,15.1747,0.00632127,15.1816,0.00649266,300117
461833.0,3180.72,8328.05,6172.81,222.877,9796.62,317.627,14033.6,452.796,4.7087,-0.514961,-1.0,17.1001,0.0392021,17.0878,0.035202,17.045,0.0350315,300118
462038.0,493.59,8337.28,13560.2,227.47,21694.4,324.407,30199.3,461.455,4.70427,-0.512745,-1.0,16.2456,0.0182131,16.2247,0.0162356,16.213,0.0165905,300119
461881.0,11843.7,8340.45,3198.36,220.878,4976.21,316.355,6355.99,453.578,4.72308,-0.521989,-1.0,17.8139,0.0749808,17.8233,0.0690243,17.905,0.077481,300120
461879.0,12529.9,8340.53,2723.15,220.665,4192.99,316.106,5584.34,453.404,4.72422,-0.522544,-1.0,17.9886,0.0879805,18.0092,0.0818529,18.0455,0.0881534,300121
461940.0,10363.3,8340.26,5178.46,225.899,8180.3,323.834,11266.1,462.755,4.72061,-0.520792,-1.0,17.2908,0.0473631,17.2836,0.0429812,17.2835,0.0445966,300122
461822.0,12251.4,8337.2,19370.1,228.006,30452.0,324.336,41833.6,461.486,4.72375,-0.522324,-1.0,15.8584,0.0127803,15.8565,0.0115639,15.8591,0.0119773,300123
461874.0,12061.7,8338.97,7575.97,222.827,11427.0,318.39,15172.6,455.55,4.72344,-0.522168,-1.0,16.8777,0.0319341,16.9207,0.0302518,16.9603,0.0325987,300124
461878.0,9324.48,8338.62,6916.47,221.993,11305.7,318.613,16061.6,456.432,4.71889,-0.519952,-2.0,16.9766,0.0348482,16.9323,0.0305979,16.8985,0.0308542,300125
461924.0,5517.99,8331.81,8926.52,224.468,13459.2,319.293,18154.7,453.404,4.71257,-0.516866,-1.0,16.6996,0.0273023,16.743,0.0257571,16.7655,0.0271158,300126
461927.0,5515.96,8339.86,4389.3,222.42,6715.88,317.113,9447.54,451.379,4.71257,-0.516852,-1.0,17.4703,0.055018,17.4978,0.051267,17.4747,0.0518739,300127
461873.0,11463.7,8340.38,2309.2,227.805,3550.49,324.499,4518.3,461.582,4.72245,-0.521682,-1.0,18.1676,0.107109,18.1898,0.0992317,18.2755,0.110917,300128
461931.0,8053.39,8341.22,3196.2,226.291,5013.92,322.69,6671.9,458.891,4.71678,-0.518917,-1.0,17.8147,0.0768705,17.8151,0.069877,17.8523,0.0746768,300129
461918.0,10424.7,8338.85,8648.2,227.296,13384.2,325.328,18169.4,464.185,4.72072,-0.520844,-2.0,16.734,0.0285359,16.7491,0.026391,16.7646,0.0277381,300130
461876.0,9572.42,8339.09,5163.01,221.288,8076.81,317.645,11012.2,455.301,4.7193,-0.520153,-1.0,17.294,0.046535,17.2974,0.0427,17.3083,0.0448901,300131
461514.0,1413.3,8290.9,15904.0,232.312,25340.1,329.344,36902.1,465.918,4.70574,-0.513566,1.0,16.0725,0.0158595,16.056,0.0141113,15.9953,0.0137083,300132
461520.0,1382.21,8281.66,39803.8,242.55,63277.6,340.958,87555.7,477.017,4.70568,-0.513554,-1.0,15.0765,0.00661612,15.0624,0.00585027,15.0572,0.00591529,300133
461515.0,1393.89,8290.86,76969.0,257.609,117895.0,356.957,163109.0,493.054,4.70571,-0.513551,-1.0,14.3605,0.00363389,14.3868,0.00328735,14.3818,0.00328203,300134
461516.0,1402.0,8307.6,14631.7,231.755,22937.9,328.597,31658.2,464.756,4.70574,-0.513533,-1.0,16.163,0.0171973,16.1642,0.0155537,16.1617,0.0159391,300135
461517.0,1412.03,8324.39,82286.5,259.676,128258.0,359.898,175160.0,495.553,4.70577,-0.513517,-1.0,14.2879,0.00342633,14.2953,0.00304663,14.3044,0.00307171,300136
460947.0,1430.17,8320.18,5708.21,227.835,8591.35,324.118,11358.0,460.249,4.7058,-0.513538,-1.0,17.185,0.0433358,17.2304,0.0409607,17.2747,0.0439966,300137
460948.0,1423.01,8321.31,4364.88,227.176,6687.59,323.456,9010.48,459.675,4.70579,-0.513531,-1.0,17.4763,0.0565088,17.5024,0.0525135,17.5261,0.0553897,300138
461518.0,1397.46,8329.88,7978.85,228.843,12581.9,325.373,17156.7,461.544,4.70575,-0.513497,-1.0,16.8214,0.0311403,16.8162,0.0280778,16.8269,0.0292083,300139
462037.0,1404.9,8338.09,6066.74,228.013,9517.9,324.428,13758.4,460.8,4.70577,-0.513492,1.0,17.1189,0.0408066,17.1192,0.0370086,17.0665,0.036364,300140
461513.0,1404.96,8298.19,6712.79,228.241,11624.8,325.032,18459.0,461.803,4.70574,-0.513549,1.0,17.009,0.0369161,16.9021,0.0303577,16.7474,0.0271627,300141
461519.0,1421.62,8278.71,6648.26,228.255,10417.4,324.697,14067.5,460.86,4.70575,-0.513591,-1.0,17.0195,0.0372768,17.0211,0.0338412,17.0424,0.0355695,300142
461521.0,1414.91,8281.62,14497.9,231.739,22736.9,328.578,31598.9,464.781,4.70574,-0.513581,-1.0,16.173,0.0173549,16.1737,0.0156903,16.1638,0.0159699,300143
461523.0,1400.27,8320.84,14117.6,231.588,22283.2,328.451,31560.6,464.781,4.70575,-0.513513,-1.0,16.2019,0.0178107,16.1956,0.0160036,16.1651,0.0159892,300144
