n,YJ,JH
175753,-0.243600000000001,1.385
175754,-0.221299999999999,1.32
175755,-0.131599999999999,1.3923
175756,-0.331300000000002,1.0667
175757,-0.133099999999999,1.2944
175758,0.239700000000001,1.4446
175759,-0.113300000000002,1.4608
175760,-0.1129,1.524
175761,-0.102,1.5052
175762,-0.212199999999999,1.4162
175763,-0.189600000000002,1.4611
175764,-0.323600000000003,1.15
175765,-0.196900000000001,1.3901
175766,-0.078400000000002,1.3023
175767,-0.224700000000002,1.3422
175768,-1.0772,-1.4414
175769,-0.186299999999999,1.3691
175770,-0.213799999999999,1.3196
175771,-0.1051,1.3756
175772,-0.0948999999999991,0.764699999999999
175773,-0.411700000000003,1.178
175774,-1.2685,0.704400000000001
175775,-0.251700000000001,1.3628
175776,-0.231000000000002,1.3639
175777,-0.208400000000001,1.4098
175778,-0.161000000000001,1.4719
175779,-0.1896,1.4091
175780,-0.111599999999999,1.3261
175781,-0.185500000000001,1.5001
175782,-0.101300000000002,1.3884
175783,0.0990000000000002,1.5271
175784,-0.170399999999997,1.5475
175785,-0.1655,1.4457
175786,-0.0792999999999999,0.3012
175787,-0.1419,1.4774
175788,-0.0407000000000011,0.886600000000001
175789,-0.3215,1.1867
175790,-0.0564999999999998,1.4972
175791,-0.129100000000001,1.5312
175792,0.847899999999999,1.5419
175793,-0.141099999999998,1.4263
175794,-0.430400000000001,1.0279
175795,-0.127100000000002,1.4125
175796,-0.3659,0.107099999999999
175797,-0.174300000000001,1.0227
175798,-0.360099999999999,1.0991
175799,-0.280199999999997,1.4012
175800,-0.2302,1.4003
175801,-0.231300000000001,1.3989
175802,-0.156299999999998,1.3788
175803,-0.5556,-0.131699999999999
175804,-0.2439,1.3897
175805,-0.238999999999997,1.298
175806,-0.1845,1.3773
175807,-0.2371,1.3493
175808,-0.253,1.424
175809,-0.0965000000000025,1.4905
175810,-0.142400000000002,1.485
175811,-0.120200000000001,1.4662
175812,-0.1632,1.5122
175813,-0.2014,1.372
175814,-0.175599999999999,1.4887
175815,-0.1967,1.4945
175816,-0.3294,1.7106
175817,-0.1432,1.4012
175818,-0.237500000000001,1.4117
175819,-0.179099999999998,1.3991
175820,-0.177499999999998,1.4295
175821,-0.256800000000002,1.3655
175822,-0.121600000000001,1.694
175823,-0.1983,1.5317
175824,0.0603999999999996,1.411
175825,-0.1065,1.5103
175826,-0.0166000000000004,1.5442
175827,-0.1645,1.4815
175828,-0.212900000000001,1.4381
175829,-0.218499999999999,1.441
175830,-0.1267,1.4624
175831,-0.212,1.4992
175832,-0.166399999999999,1.3948
175833,-0.4697,-0.0187000000000008
175834,-0.0377999999999989,0.464699999999999
175835,-0.4262,0.925599999999999
175836,-0.0776000000000003,1.5169
175837,-0.159700000000001,1.4159
175838,-0.0960000000000001,1.4497
175839,-0.1282,1.4222
175840,-0.258399999999998,1.5417
175841,-0.128,1.3447
175842,-0.444700000000001,1.0738
175843,-0.43,1.0552
175844,-0.295900000000001,1.5491
175845,-0.166700000000002,1.3681
175846,-0.1135,1.5044
175847,-0.0709000000000017,1.0537
175848,-0.237,0.0968
175849,-0.0741000000000014,1.3677
175850,-0.130100000000002,1.4816
175851,-0.124500000000001,1.414
175852,-0.197500000000002,1.3421
175853,-0.159999999999998,1.3781
175854,-0.1068,1.515
175855,-0.117800000000001,1.4855
175856,-0.241799999999998,1.4273
175857,-0.192900000000002,1.4781
175858,-0.0920999999999985,1.3032
175859,-0.0884,1.5182
175860,-0.0750000000000028,1.5222
175861,0.0236000000000018,1.285
175862,0.000700000000001921,1.5609
175863,-0.112400000000001,1.3903
175864,-0.213999999999999,1.374
175865,-0.0737000000000023,1.6761
175866,-0.232099999999999,1.4901
175867,-0.196199999999997,1.3024
175868,-0.321000000000002,1.4588
175869,-0.1052,1.377
175870,-0.154599999999999,1.4305
175871,-0.124100000000002,1.4707
175872,-0.224600000000002,1.3723
175873,-0.171199999999999,1.5104
175874,-0.2057,1.4595
175875,-0.309999999999999,-0.0813000000000006
175876,-0.0942000000000007,1.4729
175877,-0.0693000000000001,0.430300000000001
175878,-0.0957999999999988,1.5582
175879,-0.0955999999999992,1.4828
175880,-0.5253,0.882999999999999
175881,-0.212399999999999,1.4405
175882,0.230400000000001,1.4953
175883,-0.103200000000001,1.4941
175884,-0.1381,1.3934
175885,-0.0984000000000016,1.4401
175886,-0.133199999999999,1.4348
175887,-0.1585,1.3996
175888,-0.116700000000002,1.4377
175889,-0.134499999999999,1.6896
175890,-0.167899999999999,1.4124
175891,-0.1691,1.393
175892,-0.186299999999999,1.4121
175893,-0.2287,1.3938
175894,-0.153599999999999,1.3594
175895,-0.206200000000003,1.4124
175896,-0.308600000000002,1.2165
175897,-0.308900000000001,1.2061
175898,-0.0625,1.4567
175899,-0.3277,1.174
175900,-0.527200000000001,1.4253
175901,-0.206099999999999,1.4312
175902,-0.162199999999999,1.4132
175903,-0.141500000000001,1.4018
175904,-0.143799999999999,1.4654
175905,-0.185600000000001,1.3258
175906,-0.1297,1.4071
175907,-0.3832,0.4468
175908,-0.1563,1.2201
175909,-0.1546,1.4111
175910,0.0229999999999997,1.5954
175911,-0.025500000000001,1.5186
175912,-0.0239999999999991,1.51
175913,-0.0522999999999989,1.5979
175914,-0.0327000000000019,1.4125
175915,-0.1866,1.482
175916,0.0226000000000006,1.5495
175917,-0.0709,1.5028
175918,-0.137599999999999,1.3558
175919,-0.199400000000001,1.37
175920,-0.131600000000001,1.4335
175921,-0.191700000000001,1.391
175922,-0.211,0.9596
175923,-0.0605000000000011,1.5024
175924,-0.108400000000001,1.5629
175925,-0.248700000000003,1.3962
175926,-0.1449,1.419
175927,-0.101000000000001,1.3117
175928,-0.4725,1.1216
175929,-0.136599999999998,1.3776
175930,-0.182200000000002,1.4207
175931,-0.468600000000002,1.3334
175932,-0.135999999999999,1.3618
175933,-0.1122,1.5033
175934,-0.191800000000001,1.4582
175935,-0.0717999999999996,1.5563
175936,-0.1556,1.3636
175937,-0.275100000000002,1.3765
175938,0.0248000000000008,1.5601
175939,-0.144300000000001,1.4564
175940,-0.361600000000001,1.2168
175941,-0.200200000000001,1.3741
175942,-0.2056,1.2504
175943,0.0252000000000017,1.6289
175944,-0.186299999999999,1.3882
175945,-0.140599999999999,1.4388
175946,-0.2058,1.3458
175947,-0.220700000000001,1.3759
175948,-0.157,1.2747
175949,-0.1839,1.3935
175950,-0.133999999999999,1.475
175951,-0.0329999999999995,0.834199999999999
175952,-0.123999999999999,1.5328
175953,-0.122100000000003,1.4902
175954,-0.103800000000001,1.4603
175955,-0.157699999999998,1.4692
175956,-0.565800000000001,0.0823999999999998
175957,-0.218,0.9702
175958,-0.0622999999999987,1.4397
175959,-0.1097,1.4556
175960,-0.132800000000001,1.4549
175961,-0.1152,1.4171
175962,-0.2027,1.442
175963,-0.389099999999999,1.1269
175964,-0.1647,1.4974
175965,-0.0824999999999996,1.6361
175966,-0.220099999999999,1.455
175967,-0.1812,1.4741
175968,-0.177,1.3997
175969,-0.1601,1.4167
175970,-0.0792999999999999,1.4703
175971,-0.172799999999999,1.4569
175972,-0.0550999999999995,1.2067
175973,-0.101499999999998,1.4438
175974,-0.171499999999998,1.3157
175975,-0.144500000000001,1.3747
175976,-0.0768000000000022,1.5155
175977,-0.000600000000000378,1.543
175978,-0.091899999999999,1.4924
175979,-0.4964,1.0479
175980,-0.0911000000000008,1.4443
175981,-0.107700000000001,1.4213
175982,-0.1495,1.3991
175983,-0.166399999999999,1.3587
175984,-0.0841000000000012,1.4218
175985,-0.400700000000001,1.2333
175986,-0.4438,1.1893
175987,-0.118400000000001,1.4601
175988,-0.135400000000001,1.4816
175989,-0.111499999999999,1.5015
175990,-0.145999999999997,1.3861
175991,-0.215400000000002,1.3794
175992,-0.1861,1.4597
175993,-0.354799999999997,1.0802
175994,-0.179299999999998,1.3521
175995,-0.2669,1.3776
175996,-0.0913000000000004,1.4418
175997,-0.113799999999998,1.4546
175998,-0.0457000000000001,1.5584
175999,-0.261100000000003,1.1828
176000,-0.119700000000002,1.3759
176001,-0.0485000000000007,1.4071
176002,-0.153199999999998,1.3364
176003,-0.220100000000002,1.3309
176004,-0.220499999999998,1.3383
176005,-0.156799999999997,1.4351
176006,-0.0875000000000004,1.5004
176007,-0.110800000000001,1.5249
176008,-0.506399999999999,1.1947
176009,-0.1325,1.436
176010,-0.1782,1.4292
176011,-0.0910000000000011,1.4038
176012,-0.107000000000001,1.3673
176013,-0.0606000000000009,1.4375
176014,-0.656799999999999,-0.0242000000000004
176015,-0.200200000000002,1.3574
176016,-0.148099999999999,1.4723
176017,-0.1044,0.880100000000001
176018,-0.7087,-0.1341
176019,-0.164400000000002,1.3594
176020,-0.145900000000001,1.3896
176021,-0.240199999999998,1.4043
176022,-0.171800000000001,1.4152
176023,-0.1509,1.4851
176024,-0.1165,0.680300000000001
176025,-0.165399999999998,1.371
176026,-0.070999999999998,1.5542
176027,-0.0145999999999979,1.5192
176028,-0.151900000000001,1.5073
176029,-0.187000000000001,1.4521
176030,-0.241600000000002,1.3125
176031,-0.355999999999998,1.1426
176032,-0.142599999999998,1.3999
176033,-0.288,1.5107
176034,-0.232200000000002,1.2617
176035,-0.1286,1.4012
176036,-0.1341,1.2262
176037,-0.2088,1.4295
176038,-0.246099999999998,1.3624
176039,-0.254200000000001,1.4374
176040,-0.270700000000001,1.165
176041,-0.0343999999999998,1.435
176042,-0.107400000000002,1.3793
176043,0.0782999999999987,0.780800000000001
176044,-0.0724,0.3896
176045,-0.403599999999997,1.1795
176046,-0.0233000000000008,0.810400000000001
176047,-0.150200000000002,1.5288
176048,-0.338899999999999,1.073
176049,-0.2559,1.3346
176050,0.0468000000000011,0.899999999999999
176051,0.0313999999999997,0.915900000000001
176052,-0.9551,-1.3936
176053,-0.0877999999999979,1.4483
176054,-0.0886999999999993,1.5247
176055,-0.121700000000001,1.3168
176056,-0.182400000000001,1.4085
176057,-0.0755000000000017,1.5383
176058,0.0911000000000008,1.3384
176059,-0.3721,1.5486
176060,-0.329099999999997,1.2952
176061,-0.2226,1.3998
176062,-0.122599999999998,1.4617
176063,-0.757400000000001,1.2857
176064,-0.178400000000002,1.3447
176065,-0.127199999999998,1.4049
176066,-0.108800000000002,1.4603
176067,-0.479199999999999,-0.177300000000001
176068,-0.171100000000001,1.4805
176069,-0.194099999999999,1.3853
176070,-0.0728000000000009,1.4263
176071,-0.0901999999999994,1.4573
176072,-0.195500000000003,1.2348
176073,-0.230599999999999,1.2783
176074,0.0197000000000003,0.346300000000001
176075,-0.0561000000000007,1.5232
176076,-0.0979000000000028,1.4612
176077,-0.0896000000000008,1.5151
176078,-0.118300000000001,1.4701
176079,-0.0628000000000029,0.174800000000001
176080,-0.297700000000001,1.2236
176081,-0.0714999999999986,1.429
176082,-0.0953999999999997,1.4865
176083,-0.147600000000001,1.4269
176084,-0.1355,1.4582
176085,-0.133100000000001,1.4777
176086,-0.0927000000000007,1.4228
176087,-0.591299999999999,-0.1226
176088,-0.291499999999999,1.2357
176089,-0.148700000000002,1.4352
176090,0.0102000000000011,0.942499999999999
176091,-0.0797000000000008,0.7637
176092,-0.154199999999999,1.4469
176093,-0.290399999999998,1.3278
176094,-0.116399999999999,1.4686
176095,-0.140099999999997,1.3553
176096,-0.0593000000000004,1.158
176097,-0.0953999999999997,1.3963
176098,-0.4246,1.0475
176099,-0.1098,1.529
176100,-0.0865999999999989,1.5281
176101,-0.0738000000000003,1.5505
176102,-0.143699999999999,1.2976
176103,-0.1389,1.3993
176104,-0.1935,1.3886
176105,-0.1319,1.4625
176106,-0.118500000000001,1.4342
176107,-0.141300000000001,1.4468
176108,-0.175800000000002,1.4117
176109,-0.1248,1.458
176110,-0.465900000000001,1.1024
176111,-0.507,0.997199999999999
176112,-0.172000000000001,1.506
176113,-0.118600000000001,1.5456
176114,-0.183500000000002,1.4538
176115,-0.2089,1.4237
176116,-0.4544,1.0616
176117,-0.121799999999999,0.661299999999999
176118,-0.241700000000002,1.4139
176119,-0.188999999999998,1.3184
176120,-0.2378,1.4157
176121,-0.2254,1.4289
176122,-0.2805,1.3234
176123,-0.180500000000002,1.3111
176124,-0.190799999999999,1.5147
176125,-0.149699999999999,1.4295
176126,-0.186199999999999,1.3352
176127,-0.329699999999999,1.2838
176128,-0.1892,1.4866
176129,-0.0889000000000024,1.4386
176130,-0.142299999999999,1.3737
176131,-0.286999999999999,1.2137
176132,-0.1736,1.3961
176133,-0.146100000000001,1.5866
176134,-0.1088,1.4029
176135,-0.0778999999999996,1.3015
176136,-0.2242,1.4055
176137,-0.177499999999998,1.4492
176138,-0.1631,1.4561
176139,-0.4476,1.0838
176140,-0.174400000000002,1.4009
176141,-0.0872000000000011,0.170300000000001
176142,-0.0183999999999997,1.4209
176143,-0.137799999999999,1.3969
176144,-0.1135,1.4493
176145,-0.075999999999997,1.4778
176146,-0.0220000000000002,0.923500000000001
176147,-0.0691000000000006,0.285900000000002
176148,-0.175599999999999,1.2672
176149,-0.051400000000001,1.4866
176150,0.00229999999999997,1.5803
176151,-0.142800000000001,1.3873
176152,-0.121099999999998,1.4203
176153,-0.0681000000000012,0.5031
176154,-0.0678000000000001,1.4596
176155,-0.0184999999999995,1.5374
176156,-0.2285,1.3058
176157,-0.2104,1.4313
176158,-0.135400000000001,1.2295
176159,-0.1069,1.4344
176160,-0.142400000000002,1.4178
176161,-0.212700000000002,1.4512
176162,-0.217600000000001,1.3945
176163,-0.151400000000002,1.5913
176164,-0.0732999999999997,1.356
176165,-0.197600000000001,1.4744
176166,-0.320499999999999,1.3579
176167,-0.311,1.169
176168,-0.101999999999997,1.5958
176169,-0.297900000000002,1.2247
176170,-0.128,1.3323
176171,-0.0442999999999998,1.6526
176172,-0.114100000000001,1.3396
176173,-0.0920999999999985,1.421
176174,-0.228399999999997,1.3626
176175,-0.168100000000003,1.2937
176176,-0.361400000000003,1.2005
176177,-0.2438,1.3707
176178,-0.305099999999999,-0.0196000000000005
176179,-0.118000000000002,1.5439
176180,-0.197099999999999,1.4012
176181,-0.129799999999999,1.5484
176182,-0.130300000000002,1.4707
176183,-0.222399999999999,1.2878
176184,-0.1043,0.468999999999999
176185,-0.217500000000001,1.3964
176186,-0.133299999999998,1.495
176187,-0.00280000000000058,1.3755
176188,-0.0297999999999998,1.4738
176189,-0.169799999999999,1.3773
176190,-0.218600000000002,1.2726
176191,-0.161099999999998,1.3797
176192,-0.231199999999998,1.4789
176193,-0.0113000000000003,1.5576
176194,-0.0274000000000001,1.5915
176195,-0.0479999999999983,2.0356
176196,-0.1471,1.3357
176197,-0.0263999999999989,1.4585
176198,-0.0571000000000019,1.5564
176199,-0.0482000000000014,1.4904
176200,-1.6287,14.1607
176201,-0.102599999999999,1.3427
176202,-0.146899999999999,1.3468
176203,-0.148299999999999,1.3795
176204,-0.1553,1.3996
176205,-0.114599999999999,1.428
176206,-0.167199999999999,1.3416
176207,-0.112099999999998,1.3892
176208,-0.0959000000000003,1.4639
176209,-0.160699999999999,1.2471
176210,-0.277799999999999,1.0496
176211,-0.356400000000001,1.1972
176212,-0.0274000000000001,1.3356
176213,-0.145000000000001,1.4902
176214,-0.126300000000001,1.3652
176215,-0.0699999999999985,1.4394
176216,-0.1402,1.4218
176217,-0.125399999999999,1.4261
176218,-0.4499,-0.0764999999999993
176219,-0.105,1.4568
176220,-0.4055,1.1212
176221,-0.517099999999999,0.953600000000002
176222,-0.1585,1.4988
176223,-0.1233,1.4311
176224,-0.157,1.5058
176225,-0.214600000000001,1.375
176226,-0.191800000000001,1.3884
176227,-0.2697,1.2087
176228,-0.204699999999999,1.3634
176229,-0.148399999999999,1.4497
176230,-0.125299999999999,1.3944
176231,-0.203400000000002,1.3352
176232,-0.1936,1.452
176233,-0.179099999999998,1.5063
176234,-0.259600000000002,1.3058
176235,-0.3004,1.3534
176236,-0.0520000000000032,1.6035
176237,-0.230599999999999,1.2445
176238,-0.1571,1.4966
176239,-0.212199999999999,1.3929
176240,-0.123199999999999,1.4482
176241,-0.227600000000002,1.3181
176242,0.148000000000003,1.1203
176243,-0.0422000000000011,0.451600000000001
176244,-0.147100000000002,1.4781
176245,-0.241899999999998,1.5067
176246,-0.2407,1.3255
176247,-0.0635999999999992,0.9107
176248,-0.168599999999998,1.4155
176249,-0.122,1.4389
176250,-0.180799999999998,1.4332
176251,-0.150000000000002,1.3978
176252,-0.099499999999999,1.4759
176253,-0.343800000000002,1.1005
176254,-0.0936000000000003,1.402
176255,-0.148,1.4333
176256,-0.113199999999999,1.4721
176257,-0.193999999999999,1.4564
176258,-0.121000000000002,1.5812
176259,-0.0955000000000013,1.4848
176260,-0.373200000000001,1.1538
176261,-0.156500000000001,1.3906
176262,-0.168899999999997,1.4958
176263,-0.0667000000000009,1.3937
176264,-0.357700000000001,1.2456
176265,-0.070999999999998,1.5262
176266,-0.193899999999999,1.5057
176267,-0.0960000000000001,1.4104
176268,-0.160999999999998,1.3027
176269,-0.229099999999999,1.2939
176270,-0.2209,1.2369
176271,-0.206900000000001,1.4456
176272,-0.180199999999999,1.4458
176273,-0.142399999999999,1.4983
176274,-0.5541,1.019
176275,-0.261699999999998,1.3907
176276,-0.1815,1.4534
176277,-0.1953,1.4402
176278,-0.222200000000001,1.5124
176279,-0.210899999999999,1.4812
176280,-0.278200000000002,1.4507
176281,-0.0289999999999999,0.968499999999999
176282,-0.0541,1.5147
176283,-0.914400000000001,0.1881
176284,-0.091700000000003,1.496
176285,-0.150299999999998,1.4403
176286,-0.1983,1.3889
176287,-0.127000000000002,1.4146
176288,0.0757000000000012,0.6069
176289,-0.41,-0.2532
176290,-0.153500000000001,1.4672
176291,-0.0752000000000006,1.5368
176292,-0.198,1.3273
176293,-0.131600000000001,1.3663
176294,-0.179500000000001,1.3965
176295,0.0779999999999994,0.919900000000002
176296,-0.209199999999999,1.3262
176297,-0.154800000000002,1.4852
176298,-0.392699999999998,1.1692
176299,-0.224699999999999,1.2085
176300,-0.285499999999999,1.3174
176301,-0.1106,1.4515
176302,-0.181899999999999,1.3535
176303,-0.0431000000000008,1.5419
176304,-0.1043,1.4844
176305,-0.0991,1.4618
176306,-0.5146,0.7521
176307,-0.135899999999999,1.3952
176308,-0.0982000000000021,1.4702
176309,-0.1858,1.309
176310,-0.168699999999999,1.449
176311,-0.169700000000002,1.4217
176312,-0.1693,1.3882
176313,-0.264300000000002,1.229
176314,-0.0973000000000006,1.19
176315,-0.3718,1.119
176316,-0.145399999999999,1.4544
176317,-0.1379,1.4727
176318,-0.154800000000002,1.4702
176319,-0.145700000000001,1.5121
176320,-0.168499999999998,1.4362
176321,-0.2529,0.0625
176322,-0.316699999999997,1.3067
176323,-0.198,1.3343
176324,-0.178100000000001,1.436
176325,-0.154399999999999,1.3469
176326,0.0239999999999991,1.0648
176327,-0.0917999999999992,1.474
176328,-0.00629999999999953,1.213
176329,-0.0635000000000012,1.4932
176330,-0.181000000000001,1.5225
176331,-0.0324000000000026,1.4413
176332,-0.060900000000002,1.4304
176333,-0.00239999999999796,1.5181
176334,-0.316099999999999,1.2295
176335,-0.133600000000001,1.4837
176336,0.0242999999999984,1.5881
176337,-0.0782000000000025,1.5963
176338,-0.150400000000001,1.4857
176339,-0.136600000000001,1.4713
176340,-0.2197,1.3292
176341,-0.146799999999999,1.3161
176342,-0.251000000000001,1.4777
176343,-0.407999999999999,1.1332
176344,-0.1767,1.5031
176345,-0.141000000000002,1.3189
176346,-0.147600000000001,1.5613
176347,-0.0813999999999986,1.5924
176348,-0.328499999999998,1.0971
176349,-0.219900000000001,1.3678
176350,-0.172699999999999,1.4229
176351,-0.0806000000000004,1.5965
176352,-0.344100000000001,1.3002
176353,-0.0957000000000008,1.4373
176354,-0.4389,1.0216
176355,0.0614999999999988,0.1774
176356,-0.0976999999999997,1.5493
176357,-0.0850000000000009,1.764
176358,-0.2296,1.9133
176359,-0.100199999999999,1.3595
176360,0.035899999999998,1.5564
176361,-0.0791000000000004,1.5091
176362,-0.125,1.5561
